room_id,radius,opponent_score_displayed,round_id,PVP,firm0_id,firm0_price,firm0_position,firm0_profit,firm1_id,firm1_price,firm1_position,firm1_profit,t
389,"0,25",0,1088,0,-1,10,11,110,769,11,15,44,3
389,"0,25",0,1088,0,-1,10,11,60,769,9,5,99,4
389,"0,25",0,1088,0,-1,11,15,110,769,9,5,99,5
389,"0,25",0,1088,0,-1,11,15,121,769,11,5,110,6
389,"0,25",0,1088,0,-1,10,15,110,769,11,5,110,7
389,"0,25",0,1088,0,-1,10,15,110,769,11,5,110,8
389,"0,25",0,1088,0,-1,10,7,110,769,11,5,22,9
389,"0,25",0,1088,0,-1,10,7,10,769,9,6,99,10
389,"0,25",0,1088,0,-1,11,16,99,769,9,6,99,11
389,"0,25",0,1088,0,-1,11,16,0,769,9,15,99,12
389,"0,25",0,1088,0,-1,11,5,110,769,9,15,99,13
389,"0,25",0,1088,0,-1,11,5,11,769,9,6,99,14
389,"0,25",0,1088,0,-1,11,17,99,769,9,6,99,15
389,"0,25",0,1088,0,-1,11,17,0,769,9,17,81,16
389,"0,25",0,1088,0,-1,11,6,121,769,9,17,81,17
389,"0,25",0,1088,0,-1,11,6,11,769,10,7,110,18
389,"0,25",0,1088,0,-1,10,15,100,769,10,7,90,19
389,"0,25",0,1088,0,-1,10,15,10,769,9,14,99,20
389,"0,25",0,1088,0,-1,11,5,99,769,9,14,99,21
389,"0,25",0,1088,0,-1,11,5,11,769,10,6,110,22
389,"0,25",0,1088,0,-1,10,15,100,769,10,6,100,23
389,"0,25",0,1088,0,-1,10,15,10,769,9,14,99,24
389,"0,25",0,1090,1,769,5,0,30,770,10,17,90,0
389,"0,25",0,1090,1,769,11,4,110,770,10,17,90,1
389,"0,25",0,1090,1,769,11,4,110,770,10,15,110,2
389,"0,25",0,1090,1,769,9,14,99,770,10,15,10,3
389,"0,25",0,1090,1,769,9,14,9,770,8,15,88,4
389,"0,25",0,1090,1,769,7,14,77,770,8,15,8,5
389,"0,25",0,1090,1,769,7,14,77,770,10,5,90,6
389,"0,25",0,1090,1,769,9,6,99,770,10,5,10,7
389,"0,25",0,1090,1,769,9,6,99,770,10,17,90,8
389,"0,25",0,1090,1,769,9,16,90,770,10,17,0,9
389,"0,25",0,1090,1,769,9,16,90,770,11,5,121,10
389,"0,25",0,1090,1,769,10,6,110,770,11,5,11,11
389,"0,25",0,1090,1,769,10,6,110,770,11,15,99,12
389,"0,25",0,1090,1,769,10,14,110,770,11,15,11,13
389,"0,25",0,1090,1,769,10,14,110,770,11,5,99,14
389,"0,25",0,1090,1,769,10,6,110,770,11,5,11,15
389,"0,25",0,1090,1,769,10,6,100,770,10,15,100,16
389,"0,25",0,1090,1,769,9,14,99,770,10,15,10,17
389,"0,25",0,1090,1,769,9,14,99,770,10,5,90,18
389,"0,25",0,1090,1,769,9,6,99,770,10,5,10,19
389,"0,25",0,1090,1,769,9,6,99,770,10,15,90,20
389,"0,25",0,1090,1,769,9,14,99,770,10,15,10,21
389,"0,25",0,1090,1,769,9,14,9,770,8,13,88,22
389,"0,25",0,1090,1,769,7,14,77,770,8,13,8,23
389,"0,25",0,1090,1,769,7,14,77,770,10,5,90,24
389,"0,25",0,1089,0,-1,5,0,30,770,6,17,54,0
389,"0,25",0,1089,0,-1,11,5,121,770,6,17,54,1
389,"0,25",0,1089,0,-1,11,5,99,770,10,14,110,2
389,"0,25",0,1089,0,-1,10,6,90,770,10,14,100,3
389,"0,25",0,1089,0,-1,10,6,80,770,10,14,110,4
389,"0,25",0,1089,0,-1,10,6,110,770,10,14,80,5
389,"0,25",0,1089,0,-1,10,6,100,770,10,14,90,6
389,"0,25",0,1089,0,-1,10,6,90,770,10,14,100,7
389,"0,25",0,1089,0,-1,10,6,110,770,11,15,99,8
389,"0,25",0,1089,0,-1,10,9,110,770,11,15,66,9
389,"0,25",0,1089,0,-1,10,9,50,770,9,14,99,10
389,"0,25",0,1089,0,-1,11,3,99,770,9,14,99,11
389,"0,25",0,1089,0,-1,11,3,88,770,9,13,99,12
389,"0,25",0,1089,0,-1,9,5,81,770,9,13,90,13
389,"0,25",0,1089,0,-1,9,5,90,770,9,14,90,14
389,"0,25",0,1089,0,-1,11,3,99,770,9,14,99,15
389,"0,25",0,1089,0,-1,11,3,99,770,11,15,121,16
389,"0,25",0,1089,0,-1,10,13,110,770,11,15,22,17
389,"0,25",0,1089,0,-1,10,13,10,770,9,14,99,18
389,"0,25",0,1089,0,-1,11,3,99,770,9,14,99,19
389,"0,25",0,1089,0,-1,11,3,99,770,10,14,110,20
389,"0,25",0,1089,0,-1,10,6,100,770,10,14,90,21
389,"0,25",0,1089,0,-1,10,6,60,770,9,12,99,22
389,"0,25",0,1089,0,-1,8,11,88,770,9,12,9,23
389,"0,25",0,1089,0,-1,8,11,8,770,7,12,77,24
390,"0,25",0,1093,1,771,5,0,30,772,11,15,121,0
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,1
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,2
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,3
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,4
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,5
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,6
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,7
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,8
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,9
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,10
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,11
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,12
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,13
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,14
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,15
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,16
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,17
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,18
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,19
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,20
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,21
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,22
390,"0,25",0,1093,1,771,11,5,110,772,11,15,121,23
390,"0,25",0,1093,1,771,11,5,121,772,11,15,110,24
390,"0,25",0,1091,0,-1,5,0,30,771,11,12,121,0
390,"0,25",0,1091,0,-1,10,11,110,771,11,12,11,1
390,"0,25",0,1091,0,-1,10,11,60,771,10,10,60,2
390,"0,25",0,1091,0,-1,9,14,99,771,10,10,40,3
390,"0,25",0,1091,0,-1,9,14,72,771,9,10,63,4
390,"0,25",0,1091,0,-1,8,15,88,771,9,10,45,5
390,"0,25",0,1091,0,-1,8,15,64,771,8,11,56,6
390,"0,25",0,1091,0,-1,7,5,77,771,8,11,48,7
390,"0,25",0,1091,0,-1,7,5,77,771,8,11,48,8
390,"0,25",0,1091,0,-1,7,12,77,771,8,11,8,9
390,"0,25",0,1091,0,-1,7,12,42,771,7,11,42,10
390,"0,25",0,1091,0,-1,6,7,66,771,7,11,28,11
390,"0,25",0,1091,0,-1,6,7,66,771,7,11,28,12
390,"0,25",0,1091,0,-1,6,9,66,771,7,11,14,13
390,"0,25",0,1091,0,-1,6,9,48,771,6,12,36,14
390,"0,25",0,1091,0,-1,11,3,77,771,6,12,66,15
390,"0,25",0,1091,0,-1,11,3,99,771,11,15,121,16
390,"0,25",0,1091,0,-1,11,6,121,771,11,15,99,17
390,"0,25",0,1091,0,-1,11,6,110,771,11,15,110,18
390,"0,25",0,1091,0,-1,11,7,110,771,11,15,99,19
390,"0,25",0,1091,0,-1,11,7,99,771,11,15,110,20
390,"0,25",0,1091,0,-1,10,8,110,771,11,15,77,21
390,"0,25",0,1091,0,-1,10,8,80,771,10,15,100,22
390,"0,25",0,1091,0,-1,11,4,110,771,10,15,110,23
390,"0,25",0,1091,0,-1,11,4,110,771,11,15,121,24
390,"0,25",0,1092,0,-1,11,6,121,772,5,20,30,0
390,"0,25",0,1092,0,-1,11,6,121,772,5,20,30,1
390,"0,25",0,1092,0,-1,11,8,121,772,5,20,30,2
390,"0,25",0,1092,0,-1,11,8,33,772,10,11,110,3
390,"0,25",0,1092,0,-1,9,12,99,772,10,11,10,4
390,"0,25",0,1092,0,-1,9,12,99,772,10,8,40,5
390,"0,25",0,1092,0,-1,9,9,99,772,10,8,10,6
390,"0,25",0,1092,0,-1,9,9,99,772,11,15,66,7
390,"0,25",0,1092,0,-1,10,9,110,772,11,15,66,8
390,"0,25",0,1092,0,-1,10,9,110,772,11,15,66,9
390,"0,25",0,1092,0,-1,10,8,110,772,11,15,77,10
390,"0,25",0,1092,0,-1,10,8,80,772,10,15,100,11
390,"0,25",0,1092,0,-1,11,4,110,772,10,15,110,12
390,"0,25",0,1092,0,-1,11,4,110,772,11,15,121,13
390,"0,25",0,1092,0,-1,10,13,110,772,11,15,22,14
390,"0,25",0,1092,0,-1,10,13,10,772,9,12,99,15
390,"0,25",0,1092,0,-1,8,12,88,772,9,12,0,16
390,"0,25",0,1092,0,-1,8,12,88,772,11,5,77,17
390,"0,25",0,1092,0,-1,10,11,110,772,11,5,66,18
390,"0,25",0,1092,0,-1,10,11,110,772,11,5,66,19
390,"0,25",0,1092,0,-1,10,7,110,772,11,5,22,20
390,"0,25",0,1092,0,-1,10,7,110,772,11,15,88,21
390,"0,25",0,1092,0,-1,11,5,110,772,11,15,121,22
390,"0,25",0,1092,0,-1,11,5,121,772,11,15,110,23
390,"0,25",0,1092,0,-1,10,11,110,772,11,15,44,24
391,"0,25",0,1095,0,-1,5,0,30,774,4,15,44,0
391,"0,25",0,1095,0,-1,11,4,110,774,4,15,44,1
391,"0,25",0,1095,0,-1,11,4,88,774,8,13,88,2
391,"0,25",0,1095,0,-1,11,3,88,774,8,13,88,3
391,"0,25",0,1095,0,-1,11,3,77,774,8,12,88,4
391,"0,25",0,1095,0,-1,11,1,77,774,8,12,88,5
391,"0,25",0,1095,0,-1,11,1,77,774,10,12,110,6
391,"0,25",0,1095,0,-1,9,6,99,774,10,12,60,7
391,"0,25",0,1095,0,-1,9,6,54,774,8,12,88,8
391,"0,25",0,1095,0,-1,7,8,77,774,8,12,32,9
391,"0,25",0,1095,0,-1,7,8,28,774,6,12,66,10
391,"0,25",0,1095,0,-1,11,3,77,774,6,12,66,11
391,"0,25",0,1095,0,-1,11,3,77,774,9,12,99,12
391,"0,25",0,1095,0,-1,8,13,88,774,9,12,9,13
391,"0,25",0,1095,0,-1,8,13,0,774,7,13,77,14
391,"0,25",0,1095,0,-1,11,5,88,774,7,13,77,15
391,"0,25",0,1095,0,-1,11,5,88,774,8,13,88,16
391,"0,25",0,1095,0,-1,11,5,88,774,8,13,88,17
391,"0,25",0,1095,0,-1,11,5,88,774,9,13,99,18
391,"0,25",0,1095,0,-1,9,5,81,774,9,13,90,19
391,"0,25",0,1095,0,-1,9,5,81,774,9,13,90,20
391,"0,25",0,1095,0,-1,9,5,81,774,9,13,90,21
391,"0,25",0,1095,0,-1,9,5,72,774,9,13,99,22
391,"0,25",0,1095,0,-1,9,5,81,774,9,13,90,23
391,"0,25",0,1095,0,-1,9,5,63,774,8,12,88,24
391,"0,25",0,1096,1,518,5,0,30,774,5,13,55,0
391,"0,25",0,1096,1,518,4,5,44,774,5,13,40,1
391,"0,25",0,1096,1,518,4,5,36,774,4,13,40,2
391,"0,25",0,1096,1,518,4,5,40,774,4,13,36,3
391,"0,25",0,1096,1,518,4,5,32,774,3,13,33,4
391,"0,25",0,1096,1,518,11,5,88,774,3,13,33,5
391,"0,25",0,1096,1,518,11,5,88,774,10,13,110,6
391,"0,25",0,1096,1,518,10,5,100,774,10,13,90,7
391,"0,25",0,1096,1,518,10,5,80,774,9,13,99,8
391,"0,25",0,1096,1,518,10,5,80,774,9,13,99,9
391,"0,25",0,1096,1,518,10,5,80,774,9,13,99,10
391,"0,25",0,1096,1,518,8,11,88,774,9,13,18,11
391,"0,25",0,1096,1,518,8,11,16,774,7,13,77,12
391,"0,25",0,1096,1,518,11,5,88,774,7,13,77,13
391,"0,25",0,1096,1,518,11,5,88,774,10,13,110,14
391,"0,25",0,1096,1,518,11,5,88,774,10,13,110,15
391,"0,25",0,1096,1,518,11,5,88,774,10,13,110,16
391,"0,25",0,1096,1,518,11,5,88,774,10,13,110,17
391,"0,25",0,1096,1,518,11,5,88,774,10,13,110,18
391,"0,25",0,1096,1,518,10,5,100,774,10,13,90,19
391,"0,25",0,1096,1,518,10,5,80,774,10,11,90,20
391,"0,25",0,1096,1,518,9,5,99,774,10,11,60,21
391,"0,25",0,1096,1,518,9,5,54,774,8,11,88,22
391,"0,25",0,1096,1,518,7,5,77,774,8,11,48,23
391,"0,25",0,1096,1,518,7,5,42,774,6,11,66,24
391,"0,25",0,1094,0,-1,11,9,121,518,5,20,30,0
391,"0,25",0,1094,0,-1,11,9,44,518,10,13,110,1
391,"0,25",0,1094,0,-1,10,5,100,518,10,13,90,2
391,"0,25",0,1094,0,-1,10,5,100,518,10,15,110,3
391,"0,25",0,1094,0,-1,11,4,110,518,10,15,110,4
391,"0,25",0,1094,0,-1,11,4,110,518,11,15,121,5
391,"0,25",0,1094,0,-1,10,14,110,518,11,15,11,6
391,"0,25",0,1094,0,-1,10,14,50,518,9,9,99,7
391,"0,25",0,1094,0,-1,8,10,88,518,9,9,9,8
391,"0,25",0,1094,0,-1,8,10,40,518,7,15,77,9
391,"0,25",0,1094,0,-1,11,4,110,518,7,15,77,10
391,"0,25",0,1094,0,-1,11,4,110,518,11,15,121,11
391,"0,25",0,1094,0,-1,11,4,110,518,11,15,121,12
391,"0,25",0,1094,0,-1,11,4,110,518,11,15,121,13
391,"0,25",0,1094,0,-1,10,9,110,518,11,15,66,14
391,"0,25",0,1094,0,-1,10,9,10,518,9,10,99,15
391,"0,25",0,1094,0,-1,8,7,88,518,9,10,27,16
391,"0,25",0,1094,0,-1,8,7,88,518,11,15,88,17
391,"0,25",0,1094,0,-1,10,7,110,518,11,15,88,18
391,"0,25",0,1094,0,-1,10,7,110,518,11,15,88,19
391,"0,25",0,1094,0,-1,10,10,110,518,11,15,55,20
391,"0,25",0,1094,0,-1,10,10,10,518,9,11,99,21
391,"0,25",0,1094,0,-1,8,8,88,518,9,11,27,22
391,"0,25",0,1094,0,-1,8,8,88,518,11,15,77,23
391,"0,25",0,1094,0,-1,10,5,110,518,11,15,110,24
392,"0,25",0,1099,1,775,11,5,121,776,5,20,30,0
392,"0,25",0,1099,1,775,11,5,110,776,11,14,110,1
392,"0,25",0,1099,1,775,11,5,110,776,11,14,110,2
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,3
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,4
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,5
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,6
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,7
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,8
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,9
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,10
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,11
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,12
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,13
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,14
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,15
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,16
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,17
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,18
392,"0,25",0,1099,1,775,11,5,121,776,11,15,110,19
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,20
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,21
392,"0,25",0,1099,1,775,11,5,110,776,11,15,121,22
392,"0,25",0,1099,1,775,11,5,0,776,10,5,110,23
392,"0,25",0,1099,1,775,11,15,110,776,10,5,110,24
392,"0,25",0,1098,0,-1,11,7,121,776,5,20,30,0
392,"0,25",0,1098,0,-1,11,7,121,776,10,19,70,1
392,"0,25",0,1098,0,-1,11,5,121,776,10,19,70,2
392,"0,25",0,1098,0,-1,11,5,99,776,10,14,110,3
392,"0,25",0,1098,0,-1,10,6,100,776,10,14,90,4
392,"0,25",0,1098,0,-1,10,6,60,776,9,12,99,5
392,"0,25",0,1098,0,-1,8,12,88,776,9,12,0,6
392,"0,25",0,1098,0,-1,8,12,64,776,8,7,64,7
392,"0,25",0,1098,0,-1,11,17,88,776,8,7,88,8
392,"0,25",0,1098,0,-1,11,17,99,776,11,5,121,9
392,"0,25",0,1098,0,-1,10,5,110,776,11,5,0,10
392,"0,25",0,1098,0,-1,10,5,110,776,11,15,110,11
392,"0,25",0,1098,0,-1,10,6,110,776,11,15,99,12
392,"0,25",0,1098,0,-1,10,6,0,776,9,6,99,13
392,"0,25",0,1098,0,-1,11,17,99,776,9,6,99,14
392,"0,25",0,1098,0,-1,11,17,0,776,10,17,90,15
392,"0,25",0,1098,0,-1,11,6,121,776,10,17,90,16
392,"0,25",0,1098,0,-1,11,6,0,776,10,6,110,17
392,"0,25",0,1098,0,-1,10,15,100,776,10,6,100,18
392,"0,25",0,1098,0,-1,10,15,0,776,9,15,99,19
392,"0,25",0,1098,0,-1,11,5,110,776,9,15,99,20
392,"0,25",0,1098,0,-1,11,5,0,776,10,5,110,21
392,"0,25",0,1098,0,-1,11,15,110,776,10,5,110,22
392,"0,25",0,1098,0,-1,11,15,0,776,10,15,110,23
392,"0,25",0,1098,0,-1,11,5,110,776,10,15,110,24
392,"0,25",0,1097,0,-1,5,0,30,775,8,12,88,0
392,"0,25",0,1097,0,-1,7,14,77,775,8,12,16,1
392,"0,25",0,1097,0,-1,7,14,77,775,11,5,99,2
392,"0,25",0,1097,0,-1,11,15,110,775,11,5,121,3
392,"0,25",0,1097,0,-1,11,15,55,775,10,10,110,4
392,"0,25",0,1097,0,-1,9,11,99,775,10,10,10,5
392,"0,25",0,1097,0,-1,9,11,27,775,8,8,88,6
392,"0,25",0,1097,0,-1,7,7,77,775,8,8,8,7
392,"0,25",0,1097,0,-1,7,7,77,775,11,15,88,8
392,"0,25",0,1097,0,-1,10,7,110,775,11,15,88,9
392,"0,25",0,1097,0,-1,10,7,50,775,9,12,99,10
392,"0,25",0,1097,0,-1,8,8,88,775,9,12,36,11
392,"0,25",0,1097,0,-1,8,8,88,775,11,16,77,12
392,"0,25",0,1097,0,-1,11,5,121,775,11,16,110,13
392,"0,25",0,1097,0,-1,11,5,121,775,11,16,110,14
392,"0,25",0,1097,0,-1,11,5,121,775,11,16,110,15
392,"0,25",0,1097,0,-1,11,5,121,775,11,16,110,16
392,"0,25",0,1097,0,-1,11,5,121,775,11,16,110,17
392,"0,25",0,1097,0,-1,11,5,110,775,11,15,121,18
392,"0,25",0,1097,0,-1,10,8,110,775,11,15,77,19
392,"0,25",0,1097,0,-1,10,8,60,775,9,14,99,20
392,"0,25",0,1097,0,-1,11,3,99,775,9,14,99,21
392,"0,25",0,1097,0,-1,11,3,99,775,11,14,121,22
392,"0,25",0,1097,0,-1,10,15,110,775,11,14,11,23
392,"0,25",0,1097,0,-1,10,15,110,775,11,5,110,24
393,"0,25",0,1102,1,777,5,0,30,778,11,9,99,0
393,"0,25",0,1102,1,777,10,4,100,778,11,9,55,1
393,"0,25",0,1102,1,777,10,4,0,778,9,5,99,2
393,"0,25",0,1102,1,777,8,4,80,778,9,5,9,3
393,"0,25",0,1102,1,777,8,4,80,778,11,15,121,4
393,"0,25",0,1102,1,777,10,13,110,778,11,15,22,5
393,"0,25",0,1102,1,777,10,13,20,778,9,15,99,6
393,"0,25",0,1102,1,777,8,12,88,778,9,15,27,7
393,"0,25",0,1102,1,777,8,12,24,778,7,15,77,8
393,"0,25",0,1102,1,777,11,4,110,778,7,15,77,9
393,"0,25",0,1102,1,777,11,4,99,778,11,14,121,10
393,"0,25",0,1102,1,777,11,5,121,778,11,14,99,11
393,"0,25",0,1102,1,777,11,5,110,778,11,14,110,12
393,"0,25",0,1102,1,777,11,5,110,778,11,14,110,13
393,"0,25",0,1102,1,777,11,5,121,778,11,14,99,14
393,"0,25",0,1102,1,777,11,5,110,778,11,14,110,15
393,"0,25",0,1102,1,777,11,5,99,778,11,14,121,16
393,"0,25",0,1102,1,777,11,5,110,778,11,14,110,17
393,"0,25",0,1102,1,777,11,5,99,778,11,14,121,18
393,"0,25",0,1102,1,777,11,6,99,778,11,14,110,19
393,"0,25",0,1102,1,777,11,6,99,778,11,14,110,20
393,"0,25",0,1102,1,777,11,5,99,778,11,14,121,21
393,"0,25",0,1102,1,777,11,5,99,778,11,14,121,22
393,"0,25",0,1102,1,777,11,5,110,778,11,14,110,23
393,"0,25",0,1102,1,777,11,5,99,778,11,14,121,24
393,"0,25",0,1101,0,-1,5,0,30,778,11,15,121,0
393,"0,25",0,1101,0,-1,10,13,110,778,11,15,22,1
393,"0,25",0,1101,0,-1,10,13,80,778,9,5,99,2
393,"0,25",0,1101,0,-1,11,15,110,778,9,5,99,3
393,"0,25",0,1101,0,-1,11,15,110,778,11,5,121,4
393,"0,25",0,1101,0,-1,11,15,110,778,11,5,121,5
393,"0,25",0,1101,0,-1,11,15,121,778,11,5,110,6
393,"0,25",0,1101,0,-1,10,6,110,778,11,5,11,7
393,"0,25",0,1101,0,-1,10,6,110,778,11,5,11,8
393,"0,25",0,1101,0,-1,10,13,110,778,11,5,88,9
393,"0,25",0,1101,0,-1,10,13,110,778,11,5,88,10
393,"0,25",0,1101,0,-1,10,12,110,778,11,5,77,11
393,"0,25",0,1101,0,-1,10,12,70,778,9,5,99,12
393,"0,25",0,1101,0,-1,11,15,110,778,9,5,99,13
393,"0,25",0,1101,0,-1,11,15,110,778,11,5,121,14
393,"0,25",0,1101,0,-1,11,16,110,778,11,5,121,15
393,"0,25",0,1101,0,-1,11,16,110,778,11,5,121,16
393,"0,25",0,1101,0,-1,11,14,110,778,11,5,110,17
393,"0,25",0,1101,0,-1,11,14,110,778,11,5,110,18
393,"0,25",0,1101,0,-1,11,14,99,778,11,5,121,19
393,"0,25",0,1101,0,-1,11,14,121,778,11,5,99,20
393,"0,25",0,1101,0,-1,10,14,110,778,11,5,99,21
393,"0,25",0,1101,0,-1,10,14,110,778,11,5,99,22
393,"0,25",0,1101,0,-1,10,10,110,778,11,5,55,23
393,"0,25",0,1101,0,-1,10,10,50,778,9,5,99,24
393,"0,25",0,1100,0,-1,11,8,121,777,5,20,30,0
393,"0,25",0,1100,0,-1,11,8,88,777,5,16,50,1
393,"0,25",0,1100,0,-1,11,5,121,777,5,16,50,2
393,"0,25",0,1100,0,-1,11,5,110,777,4,15,44,3
393,"0,25",0,1100,0,-1,11,4,110,777,4,15,44,4
393,"0,25",0,1100,0,-1,11,4,110,777,9,15,99,5
393,"0,25",0,1100,0,-1,11,5,110,777,9,15,99,6
393,"0,25",0,1100,0,-1,11,5,99,777,10,14,110,7
393,"0,25",0,1100,0,-1,10,5,90,777,10,14,110,8
393,"0,25",0,1100,0,-1,10,5,90,777,10,12,90,9
393,"0,25",0,1100,0,-1,9,8,99,777,10,12,40,10
393,"0,25",0,1100,0,-1,9,8,36,777,7,12,77,11
393,"0,25",0,1100,0,-1,11,3,77,777,7,12,77,12
393,"0,25",0,1100,0,-1,11,3,44,777,9,9,99,13
393,"0,25",0,1100,0,-1,8,10,88,777,9,9,9,14
393,"0,25",0,1100,0,-1,8,10,32,777,5,14,55,15
393,"0,25",0,1100,0,-1,11,5,99,777,5,14,55,16
393,"0,25",0,1100,0,-1,11,5,77,777,10,12,110,17
393,"0,25",0,1100,0,-1,9,15,99,777,10,12,30,18
393,"0,25",0,1100,0,-1,9,15,18,777,7,13,77,19
393,"0,25",0,1100,0,-1,11,4,88,777,7,13,77,20
393,"0,25",0,1100,0,-1,11,4,33,777,10,8,110,21
393,"0,25",0,1100,0,-1,9,13,99,777,10,8,50,22
393,"0,25",0,1100,0,-1,9,13,36,777,8,9,88,23
393,"0,25",0,1100,0,-1,7,11,77,777,8,9,16,24
394,"0,25",0,1103,0,-1,5,0,15,779,3,8,33,0
394,"0,25",0,1103,0,-1,11,19,77,779,3,8,33,1
394,"0,25",0,1103,0,-1,11,19,66,779,9,9,99,2
394,"0,25",0,1103,0,-1,8,11,88,779,9,9,18,3
394,"0,25",0,1103,0,-1,8,11,32,779,7,7,77,4
394,"0,25",0,1103,0,-1,11,18,88,779,7,7,77,5
394,"0,25",0,1103,0,-1,11,18,88,779,11,5,121,6
394,"0,25",0,1103,0,-1,10,15,110,779,11,5,110,7
394,"0,25",0,1103,0,-1,10,15,60,779,9,9,99,8
394,"0,25",0,1103,0,-1,8,9,88,779,9,9,0,9
394,"0,25",0,1103,0,-1,8,9,0,779,7,9,77,10
394,"0,25",0,1103,0,-1,6,5,66,779,7,9,28,11
394,"0,25",0,1103,0,-1,6,5,66,779,11,12,77,12
394,"0,25",0,1103,0,-1,10,10,110,779,11,12,22,13
394,"0,25",0,1103,0,-1,10,10,0,779,9,10,99,14
394,"0,25",0,1103,0,-1,8,12,88,779,9,10,18,15
394,"0,25",0,1103,0,-1,8,12,0,779,7,12,77,16
394,"0,25",0,1103,0,-1,11,3,77,779,7,12,77,17
394,"0,25",0,1103,0,-1,11,3,99,779,11,15,121,18
394,"0,25",0,1103,0,-1,11,7,99,779,11,15,110,19
394,"0,25",0,1103,0,-1,11,7,0,779,10,7,110,20
394,"0,25",0,1103,0,-1,10,15,90,779,10,7,100,21
394,"0,25",0,1103,0,-1,10,15,0,779,9,15,99,22
394,"0,25",0,1103,0,-1,11,5,110,779,9,15,99,23
394,"0,25",0,1103,0,-1,11,5,0,779,10,5,110,24
394,"0,25",0,1104,0,-1,5,0,30,781,5,12,55,0
394,"0,25",0,1104,0,-1,11,3,77,781,5,12,55,1
394,"0,25",0,1104,0,-1,11,3,44,781,7,9,77,2
394,"0,25",0,1104,0,-1,6,13,66,781,7,9,28,3
394,"0,25",0,1104,0,-1,6,13,12,781,4,11,44,4
394,"0,25",0,1104,0,-1,11,5,66,781,4,11,44,5
394,"0,25",0,1104,0,-1,11,5,66,781,9,11,99,6
394,"0,25",0,1104,0,-1,8,6,88,781,9,11,45,7
394,"0,25",0,1104,0,-1,8,6,40,781,5,11,55,8
394,"0,25",0,1104,0,-1,11,0,66,781,5,11,55,9
394,"0,25",0,1104,0,-1,11,0,66,781,5,11,55,10
394,"0,25",0,1104,0,-1,11,4,66,781,5,11,55,11
394,"0,25",0,1104,0,-1,11,4,11,781,5,6,55,12
394,"0,25",0,1104,0,-1,11,16,99,781,5,6,55,13
394,"0,25",0,1104,0,-1,11,16,110,781,10,5,110,14
394,"0,25",0,1104,0,-1,11,16,110,781,10,5,110,15
394,"0,25",0,1104,0,-1,11,16,110,781,11,5,121,16
394,"0,25",0,1104,0,-1,11,15,110,781,11,5,121,17
394,"0,25",0,1104,0,-1,11,15,110,781,11,5,121,18
394,"0,25",0,1104,0,-1,10,14,110,781,11,5,99,19
394,"0,25",0,1104,0,-1,10,14,100,781,10,5,100,20
394,"0,25",0,1104,0,-1,11,15,110,781,10,5,110,21
394,"0,25",0,1104,0,-1,11,15,110,781,10,5,110,22
394,"0,25",0,1104,0,-1,11,16,110,781,10,5,110,23
394,"0,25",0,1104,0,-1,11,16,110,781,11,5,121,24
394,"0,25",0,1105,1,779,5,0,30,781,5,15,55,0
394,"0,25",0,1105,1,779,11,5,110,781,5,15,55,1
394,"0,25",0,1105,1,779,11,5,110,781,11,15,121,2
